id,area,name,type,payex,summary,address,totalcar,totalmotor,FareInfo,twd97x,twd97y
731,萬華區,臺北市第一果菜批發市場中繼市場機車停車場,立體式,計次：10元/次，隔日另計。月租：300元/月,立體式機車1500格,臺北市萬華區萬大路531號地上2層,0,1500,-9,300182.88,2767926.06
731-18,萬華區,冠華停車場,平面式,"計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：6,000元/時。",一般平面式小型車41格(含身心障礙停車位格)。,,41,0,50,300453.34238,2768026.69243
732,中山區,臺北市立美術館臨時停車場,平面式,小型車平日30元/時，例假日40元/時，全程半小時計費。機車免費,平面式小型車89格(含身心障礙停車位2格、孕婦、育有六歲以下兒童停車位2格);平面式機車28格(含身心障礙停車位1格),臺北市中山區中山北路3段181號,89,28,30,302936.071,2773866.55
733,大安區,臺北市大安福邸公寓大廈社區中庭地下停車場,立體式,"計時：40元/時，全程以半小時計費。月租:4,920元/月。",建物附設立體式小型車196格(含身心障礙停車位4格)。,建國南路2段79巷6號地下層,196,0,40,304353.565,2769270.25
734,大安區,168停車聯盟-信義御邸,立體式,"月租:18,000元",立體式小型車60格(含身心障礙停車位2格),臺北市大安區信義路2段66、68、68-1號地下一至三層,60,0,-9,303088.307,2769671.16
735,大安區,台北瑞安停車場,平面式,"一、計時：150元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：8,000元/月。",一般平面式小型車46格(含身心障礙停車位1格),瑞安段3小段604地號；和平東路2段89號空地,46,0,150,304430.965,2768731.12
736,內湖區,城市車旅新湖站停車場,平面式,"計時:100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:全日4,000元/月。",一般平面式小型車24格(含身心障礙停車位1格)。,臺北市內湖區舊宗段20-6、20-10地號；新湖一路372號旁空地,24,0,100,308888.704,2772933.86
737,大安區,台大長興站停車場,立體式,"計時：小型車100元/時，停車未滿1小時以1小時計；逾1小時以上者，未滿半小時以半小時計。 計次：機車50元/次，隔日隔次另計。 月租：小型車全日6,000元/月、機車全日500元。",建物附設立體式小型車151格(含身心障礙停車位3格，孕婦、育有六歲以下兒童停車位2格)。建物附設 立體式機車428格(含身心障礙停車位10格),基隆路3段75、85號地下1至2層,154,448,100,305042.636,2767846.75
738,大安區,城市車旅台北科技停車場,平面式,"計時：100元/時，全程以半小時計費。月租：全日10,000元/月。",一般平面式小型車21格(含身心障礙停車位1格)。,臺北市大安區大安段三小段446-1、448-1地號；復興南路2段193巷16弄旁空地,21,0,100,304934.119,2768806.03
739,中正區,華山停車場,立體式,"計時：150元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",立體式小型車46格(含身心障礙停車位2格)。,北平東路30之1號B1~B3,46,0,150,303106.653,2770926.94
740,松山區,中國人壽敦北大樓停車場,平面式,60元/時，非本大樓訪客200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費,建物附設平面式小型車15格(含身心障礙停車位1格),台北市松山區敦化北路122號1樓,15,0,60,305308.823,2771873.87
740-12,內湖區,便利停車場工研站,其他,一、計時：50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計費。二、月租：全天6000元/月,大型車:0格，小型車:40格，機車:0格,西湖段四小段278地號 基湖路35巷11旁空地,41,0,50,307001.0516,2774768.6434
741,大安區,城市車旅青田站停車場,平面式,"計時:150元/時，全程以半小時計費。月租:8,000元/月",平面式小型車12格(含身心障礙停車位1格),臺北市大安區金華段二小段78-2、81地號；青田街2號旁空地,12,0,150,303671.213,2769062.22
742,士林區,全聯天母天玉停車場,立體式,計時：50元/時，全程以半小時計費。,建物附設立體式小型車10格[含身心障礙停車位1格]。,臺北市士林區天母西路3號地下1層,10,0,50,303370.596,2779063.58
743,中山區,城市商旅希爾頓停車場,立體式,"計時：100元/時，全程以半小時計費。月租：全日5,000元/月。",建物附設立體式小型車44格[含身心障礙停車位1格]。,中山北路1段123號地下2、3、4樓,44,0,100,302732.61,2771574.92
744,中山區,世界健身大直店停車場,平面式,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：全月5,000元/月。",一般平面式小型車43格[含身心障礙停車位1格]。,臺北市中山區金泰段7-1地號；堤頂大道2段588號旁空地,43,0,80,306453.151,2775193.84
745,北投區,TIMES北護大學思樓停車場,立體式,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月",立體式小型車91格(含身心障礙格位3格),臺北市北投區明德路365號【教學綜合研究大樓】地下1-2層,91,0,100,302448.532,2778978.88
746,北投區,TIMES北護大爾雅樓停車場,立體式,"計時：100元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月",立體式小型車33格(含身心障礙格位2格),臺北市北投區明德路365號【第三學生宿舍大樓】地下1-2層,33,0,100,302248.563,2778967.11
747,北投區,陽明大學停車場,其他,機車計次：30元/次(隔日另計)。汽車計時：30元/時。停車未滿30分鐘免收停車費，停車逾30分鐘未滿1小時以1小時計，逾1小時以上者，以半小時計。,大型車:0格，小型車:15格，機車:0格,立農街2段201號 圖書資訊暨研究發展大樓室外東側及西南側,16,1,30,301773.4491,2779130.2788
748,松山區,臺北田徑地下停車場,其他,"計時:(08-20)40元/時，當日最高230元，(20-08)30元/時。月租:全日4,500元;日間(07-19)3,500元、夜間(18-08)3,000元。機車計次:大型重機比照小型車;普通輕重行當日計次10元。機車月租:大型重機2,000元;普通輕重型600元。",計有小型車269格、448個機車格	,敦化北路3號1F及B1,269,0,8,305610.702,2771331.98
749,士林區,臺灣戲曲中心地下停車場,立體式,"計時：小型車平日30元/時，假日40元/時；機車10元/時，全程以半小時計費。月租：小型車4,500元/月，里民3,600元/月(德華里)。",建物附設立體式小型車170格(含身心障礙停車位4格，孕婦、育有六歲以下兒童停車位4格)。建物附設立體式機車247格(含身心障礙停車位5格)。,臺北市士林區文林路751號地下1-2層,170,247,30,302392.452,2777214.08
75-19,松山區,三軍總醫院松山分院附設民眾停車場,平面式,"計時：小型車40元/時，全程以半小時計算。計次：機車20元/次(隔日另計)。月租：全日4,000元/月(保留車位)，全日3,500元/月(不保留車位)。",建物附設一般平面式小型車100格(含身心障礙停車位2格，孕婦、育有6歲以下兒童停車位2格)。建物附設一般平面式機車203格(含身心障礙停車位4格)。,健康路131號,103,203,40,306270.2532,2771874.1536
750,南港區,日月亭松山車站停車場,立體式,"80元/時，未滿1小時以1小時，逾1小時以上，未滿半小時以半小時計。月租7,200元/月。",立體式小型車320格(含身心障礙停車位7格)。,臺北市南港區市民大道七段8號3~10樓,327,0,80,308636.843,2771363.78
751,信義區,信安街67巷臨時平面停車場,其他,"計時：小型車30元/時，全程以半小時計費。月租：小型車全日7,200元/月",大型車0格；小型車199格；機車200格,臺北市信義區67巷,199,200,30,306532.241,2768743.41
752,中山區,大倉久和大飯店地下停車場,立體式,計時：100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計。,建物附設立體式小型車136格(含身心障礙停車位3格)。,南京東路1段9號B3~B7,136,0,100,302825.11,2771688.58
753,中山區,臺北市中山地政事務所辦公大樓地下停車場,立體式,"計時：60元/時，全程以半小時計費。月租：全日15,000元/月。",立體式小型車10格,臺北市中山區松江路357巷1號B1,10,0,60,303891.894,2772922.04
753-10,中山區,晟晁新安停車場,立體式,"計時：60元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：9,000元/月。",建物附設立體式小型車87格[含身心障礙停車位2格]。,南京東路3段128、130號B2~B6,89,0,60,304569.3846,2771608.3797
754,北投區,豐年運動公園(一)平面停車場,其他,計次：30元/次，隔日另計。本場未出售月票,大型車0格；小型車18格；機車0格,臺北市北投區大業路527巷與大業路527巷2弄口,18,0,-9,299972.076,2780807.72
754-6,內湖區,便利停車場大眾站,其他,"臨停:小型車:40元/時。月租:全天5,500元/月。夜間:3,000元/月(停放時間:20:00~08:00)。計次:240元/次",,,162,0,40,307976.61184,2773972.26418
755,北投區,豐年運動公園平面停車場,其他,計次：30元/次，隔日另計。本場未出售月票,大型車0格；小型車62格；機車0格,臺北市北投區大業路527巷與大業路527巷2弄口,62,0,-9,299917.352,2780853.25
756,北投區,忠義站平面停車場,其他,30元/次,27,臺北市北投區大業路527巷,27,0,-9,297834.775,2780436.41
757,信義區,市府2站停車場,平面式,60元/時，全程以半小時計。月租:6000元/月,建物附設一般平面式小型車79格(含身心障礙停車位1格)。,臺北市信義區忠孝東路4段569號地下1至5層,79,0,60,306943.179,2770509.1
758,萬華區,新和庭園平面停車場,平面式,"計時:20元/時，全程以半小時計費。月租:全日月票2,500/月",一般平面式小型車91格(含身心障礙停車位2格),臺北市萬華區中華路2段416巷口,91,0,20,300995.37,2768964.06
759,信義區,仁愛路四段496巷平面停車場,其他,計時：40元/時，全程以半小時計費。本場未出售月票。,大型車0格；小型車32格；機車0格,臺北市信義區逸仙段三小段116地號；仁愛路4段496巷口,32,0,40,306518.86,2770020.16
759-7,內湖區,便利停車場元吉站,其他,50元/時。停車未滿1小時以1小時計；停車逾1小時以上者，未滿半小時以半小時計費。全天4500元/月；夜間2500元/月(17-08),大型車:0格，小型車:81格，機車:0格,基湖路3巷47號B1、B2,83,0,50,307219.2358,2774853.8581
760,大同區,延平國小地下停車場,立體式,計時：小型車30元/時(含累進費率)，每日前16小時最高收費160元，(不限進出次數，超過16小時或跨越每日零時重新計算16小時上限)，機車10元/時，當日最高收費上限20元(隔日另計)，全程以半小時計費。,建物附設立體式小型車309(含身心障礙停車位7格，孕婦、育有6歲以下兒童停車位7格)。建物附設立體式機車99格(含身心障礙停車位2格)。,臺北市大同區昌吉街97號地下1層,309,99,30,301690.631,2773252.85
761,內湖區,特力廣場停車場,立體式,計時:90元/時，全程半小時計。月租4000元。,建物附設立體式小型車301格(含身心障礙停車位6格，孕婦、育有六歲以下兒童停車位8格)。,臺北市內湖區新湖三路23號地上3、4樓,301,0,90,307936.698,2772759.09
